fp	LawNum	LawTitle	LawType	Era	Year	Num
平成17年/417M60000400008_20161001_000000000000000.xml	平成十七年経済産業省令第八号	経済連携協定に基づく経済産業省の所掌事務に係る物資の関税割当制度に関する省令	MinisterialOrdinance	Heisei	17	008
平成17年/417M60000e00001_20181022_430M60000e00001.xml	平成十七年農林水産省・経済産業省・国土交通省令第一号	流通業務の総合化及び効率化の促進に関する法律施行規則	MinisterialOrdinance	Heisei	17	1
平成14年/414M60000008066_20190701_501M6000000a005.xml	平成十四年総務省令第六十六号	特定電子メールの送信の適正化等に関する法律施行規則	MinisterialOrdinance	Heisei	14	66
昭和56年/356AC1000000068_20150801_000000000000000.xml	昭和五十六年法律第六十八号	公衆浴場の確保のための特別措置に関する法律	Act	Showa	56	68
平成20年/420M60000a00003_20161001_000000000000000.xml	平成二十年農林水産省・国土交通省令第三号	観光圏の整備による観光旅客の来訪及び滞在の促進に関する法律第五条第二項第二号の観光圏整備事業の推進を図るのにふさわしい者を定める省令	MinisterialOrdinance	Heisei	20	3
平成23年/423M60001000009_20161001_000000000000000.xml	平成二十三年環境省令第九号	東日本大震災に対処するための窒素酸化物排出基準等を適用しない期間の特例に関する省令	MinisterialOrdinance	Heisei	23	009
平成11年/411M50000080033_20161001_000000000000000.xml	平成十一年文部省令第三十三号	地方分権の推進を図るための関係法律の整備等に関する法律附則第五十九条ただし書の規定に基づき地方公共団体からの別段の申出の手続を定める省令	MinisterialOrdinance	Heisei	11	33
平成29年/429CO0000000140_20170424_000000000000000.xml	平成二十九年政令第百四十号	休眠預金等活用審議会令	CabinetOrder	Heisei	29	140
平成18年/418CO0000000379_20190901_430CO0000000298.xml	平成十八年政令第三百七十九号	高齢者、障害者等の移動等の円滑化の促進に関する法律施行令	CabinetOrder	Heisei	18	379
昭和26年/326AC1000000007_20150801_000000000000000.xml	昭和二十六年法律第七号	松江国際文化観光都市建設法	Act	Showa	26	7
平成15年/415CO0000000410_20150801_000000000000000.xml	平成十五年政令第四百十号	独立行政法人国際協力機構の設立に伴う関係政令の整備及び経過措置に関する政令　抄	CabinetOrder	Heisei	15	410
平成18年/418CO0000000159_20150801_000000000000000.xml	平成十八年政令第百五十九号	独立行政法人消防研究所の解散に関する法律の施行に伴う関係政令の整備及び経過措置に関する政令　抄	CabinetOrder	Heisei	18	159
昭和58年/358AC0000000025_20190914_501AC0000000037.xml	昭和五十八年法律第二十五号	技術士法	Act	Showa	58	25
昭和29年/329AC0000000143_20170401_426AC0000000051.xml	昭和二十九年法律第百四十三号		Act	Showa	29	143
昭和62年/362M50000008013_20161001_000000000000000.xml	昭和六十二年自治省令第十三号	交通安全対策特別交付金の算定に関する省令	MinisterialOrdinance	Showa	62	013
昭和32年/332AC0000000172_20190524_430AC0000000029.xml	昭和三十二年法律第百七十二号	国際海上物品運送法	Act	Showa	32	172
昭和49年/349M50000400001_20161001_000000000000000.xml	昭和四十九年通商産業省令第一号	石油需給適正化法施行規則	MinisterialOrdinance	Showa	49	001
昭和43年/343M50010400003_20161001_000000000000000.xml	昭和四十三年農林省・通商産業省令第三号	特定輸入承認の表示に関する省令	MinisterialOrdinance	Showa	43	3
平成12年/412CO0000000480_20180401_429CO0000000326.xml	平成十二年政令第四百八十号	投資信託及び投資法人に関する法律施行令	CabinetOrder	Heisei	12	480
平成16年/416CO0000000112_20150801_000000000000000.xml	平成十六年政令第百十二号	平成十六年度における財政運営のための公債の発行の特例等に関する法律第五条の規定による国家公務員共済組合の事務に要する費用の負担の特例に関する政令	CabinetOrder	Heisei	16	112
平成14年/414AC0000000145_20190117_430AC0000000094.xml	平成十四年法律第百四十五号	国立研究開発法人新エネルギー・産業技術総合開発機構法	Act	Heisei	14	145
昭和48年/348M50000400060_20161001_000000000000000.xml	昭和四十八年通商産業省令第六十号	金属鉱業等鉱害対策特別措置法施行規則	MinisterialOrdinance	Showa	48	060
平成24年/424M60000c80002_20161001_000000000000000.xml	平成二十四年文部科学省・経済産業省・国土交通省令第二号	原子力災害対策特別措置法に基づき原子力防災管理者が通報すべき事業所外運搬に係る事象等に関する省令	MinisterialOrdinance	Heisei	24	2
令和元年/501CO0000000126_20200318_502CO0000000048.xml	令和元年政令第百二十六号	令和元年八月十三日から九月二十四日までの間の暴風雨及び豪雨による災害についての激甚災害並びにこれに対し適用すべき措置の指定に関する政令	CabinetOrder	Reiwa	01	126
平成15年/415CO0000000273_20150801_000000000000000.xml	平成十五年政令第二百七十三号	食品安全委員会令	CabinetOrder	Heisei	15	273
昭和31年/331CO0000000086_20150801_000000000000000.xml	昭和三十一年政令第八十六号	奄美群島における自動車抵当法及び道路交通事業抵当法の施行に関する政令	CabinetOrder	Showa	31	86
昭和36年/336M50000400035_20161001_000000000000000.xml	昭和三十六年通商産業省令第三十五号	重油及び粗油等の関税割当制度に関する省令	MinisterialOrdinance	Showa	36	035
昭和57年/357AC1000000064_20160401_426AC0000000069.xml	昭和五十七年法律第六十四号	深海底鉱業暫定措置法	Act	Showa	57	64
昭和44年/344CO0000000195_20150801_000000000000000.xml	昭和四十四年政令第百九十五号	外航船舶建造融資利子補給臨時措置法施行令	CabinetOrder	Showa	44	195
昭和30年/330CO0000000027_20191216_501CO0000000183.xml	昭和三十年政令第二十七号	鉱害賠償登録令	CabinetOrder	Showa	30	27
昭和28年/328M50001000036_20190701_501M60000008019.xml	昭和二十八年郵政省令第三十六号	有線電気通信法施行規則	MinisterialOrdinance	Showa	28	036
平成8年/408CO0000000310_20200401_501CO0000000147.xml	平成八年政令第三百十号	木材の安定供給の確保に関する特別措置法施行令	CabinetOrder	Heisei	08	310
平成17年/417M60000002053_20200331_502M60000002030.xml	平成十七年内閣府令第五十三号	地域再生法施行規則	MinisterialOrdinance	Heisei	17	53
昭和28年/328CO0000000229_20190401_429CO0000000232.xml	昭和二十八年政令第二百二十九号	食品衛生法施行令	CabinetOrder	Showa	28	229
平成27年/427M60000182007_20161001_000000000000000.xml	平成二十七年内閣府・文部科学省・厚生労働省令第七号	内閣府・文部科学省・厚生労働省関係構造改革特別区域法第三十四条に規定する政令等規制事業に係る主務省令の特例に関する措置を定める命令	MinisterialOrdinance	Heisei	27	7
昭和8年/308AC0000000030_20150801_000000000000000.xml	昭和八年法律第三十号	農業動産信用法	Act	Showa	08	30
昭和49年/349M50010000025_20161001_000000000000000.xml	昭和四十九年農林省令第二十五号	沿岸漁場整備開発法施行規則	MinisterialOrdinance	Showa	49	25
平成28年/428CO0000000207_20191030_501CO0000000138.xml	平成二十八年政令第二百七号	平成二十八年熊本地震による災害についての激甚災害及びこれに対し適用すべき措置の指定に関する政令	CabinetOrder	Heisei	28	207
昭和41年/341M50000180002_20161001_000000000000000.xml	昭和四十一年文部省・厚生省令第二号	管理栄養士学校指定規則	MinisterialOrdinance	Showa	41	002
平成17年/417M60001200003_20190701_501M60001200003.xml	平成十七年農林水産省・環境省令第三号	農用地の土壌の汚染防止等に関する法律第十三条第一項の規定による立入調査をする職員の携帯する身分を示す証明書の様式を定める省令	MinisterialOrdinance	Heisei	17	003
昭和55年/355M50000002030_20190501_431M60000002025.xml	昭和五十五年総理府令第三十号	京都事務所の所掌事務を定める内閣府令	MinisterialOrdinance	Showa	55	30
昭和52年/352CO0000000260_20150801_000000000000000.xml	昭和五十二年政令第二百六十号	沖縄県の区域内における位置境界不明地域内の各筆の土地の位置境界の明確化等に関する特別措置法施行令	CabinetOrder	Showa	52	260
昭和23年/323AC0000000131_20200401_501AC0000000063.xml	昭和二十三年法律第百三十一号	刑事訴訟法	Act	Showa	23	131
平成15年/415CO0000000051_20150801_000000000000000.xml	平成十五年政令第五十一号	平成十二年から平成二十六年までの間の火山現象による東京都三宅村の区域に係る災害についての激甚災害の指定及びこれに対し適用すべき措置の指定に関する政令	CabinetOrder	Heisei	15	51
昭和32年/332AC1000000117_20150801_000000000000000.xml	昭和三十二年法律第百十七号	公立の学校の事務職員の休職の特例に関する法律	Act	Showa	32	117
平成24年/424M60080000002_20161001_000000000000000.xml	平成二十四年原子力規制委員会規則第二号	原子力規制委員会設置法施行規則	Rule	Heisei	24	2
大正11年/211M10000040011_20200106_501M60000040035.xml	大正十一年大蔵省令第十一号	日本銀行政府有価証券取扱規程	MinisterialOrdinance	Taisho	11	011
平成24年/424CO0000000114_20150801_000000000000000.xml	平成二十四年政令第百十四号	平成二十四年度における平成二十三年度における子ども手当の支給等に関する特別措置法第二十条第一項、第三項及び第五項の規定により適用する児童手当法の一部を改正する法律附則第十二条の規定によりなおその効力を有するものとされた旧児童手当法並びに児童手当法に基づき一般事業主から徴収する拠出金に係る拠出金率を定める政令	CabinetOrder	Heisei	24	114
昭和50年/350M50000010068_20190401_431M60000010029.xml	昭和五十年法務省令第六十八号	不動産の管轄登記所等の指定に関する省令	MinisterialOrdinance	Showa	50	068
平成19年/419M60000012003_20190701_501M60000012002.xml	平成十九年内閣府・法務省令第三号	金融商品取引業者営業保証金規則	MinisterialOrdinance	Heisei	19	3
昭和47年/347AC0000000085_20200401_431AC0000000020.xml	昭和四十七年法律第八十五号	自然環境保全法	Act	Showa	47	85
平成7年/407CO0000000295_20160401_428CO0000000078.xml	平成七年政令第二百九十五号	地震防災対策特別措置法施行令	CabinetOrder	Heisei	07	295
